"Age (m) L M S 3rd 5th 10th 25th 50th 75th 90th 95th 97th"
"45 -0.3190717 14.9825 0.1436432 11.56213 11.93044 12.52842 13.61898 14.9825 16.532 18.1124 19.15445 19.87387"
"46 -0.3430268 15.12047 0.1441638 11.66725 12.03805 12.64061 13.74121 15.12047 16.69226 18.30029 19.3633 20.09844"
"47 -0.3636157 15.24953 0.1447265 11.76338 12.13676 12.744 13.8547 15.24953 16.84307 18.47786 19.56107 20.31136"
"48 -0.3814763 15.37428 0.1453281 11.85435 12.23048 12.84262 13.96372 15.37428 16.98955 18.6508 19.75389 20.51905"
"49 -0.3971446 15.49698 0.1459659 11.94214 12.32118 12.93847 14.07033 15.49698 17.13416 18.8219 19.94479 20.72474"
"50 -0.4110417 15.61677 0.1466403 12.02621 12.40828 13.03089 14.1738 15.61677 17.27602 18.99028 20.13296 20.92764"
"51 -0.4236667 15.73361 0.1473539 12.10667 12.49185 13.11992 14.27409 15.73361 17.41516 19.15615 20.31872 21.12822"
"52 -0.4355592 15.84894 0.1481071 12.1848 12.57318 13.20683 14.37252 15.84894 17.55323 19.32146 20.50432 21.32894"
"53 -0.4470907 15.96419 0.1488992 12.26185 12.65351 13.29291 14.47042 15.96419 17.69184 19.48811 20.69188 21.5321"
"54 -0.4584882 16.07607 0.1497291 12.33542 12.73034 13.37547 14.56482 16.07607 17.82737 19.65218 20.87731 21.7335"
"55 -0.4699686 16.18052 0.1505947 12.40252 12.80058 13.45122 14.6521 16.18052 17.95533 19.80875 21.05545 21.92784"
"56 -0.4817454 16.27605 0.151493 12.46219 12.86318 13.51903 14.73093 16.27605 18.07402 19.95598 21.22439 22.11316"
"57 -0.4940707 16.36333 0.1524194 12.51516 12.91886 13.57961 14.80201 16.36333 18.18416 20.09469 21.38505 22.29049"
"58 -0.5072025 16.44382 0.1533666 12.56284 12.96905 13.63436 14.86676 16.44382 18.28729 20.22658 21.53927 22.46178"
"59 -0.5213145 16.51961 0.154328 12.60708 13.0156 13.68519 14.92715 16.51961 18.38567 20.35412 21.68971 22.62984"
"60 -0.5363294 16.59282 0.1552981 12.64959 13.06028 13.73393 14.98515 16.59282 18.48158 20.47975 21.83891 22.7973"
